epoch,recon_loss,semi_supervised_loss,disc_cat_loss,gen_cat_loss,disc_style_loss,gen_style_loss
1,0.15035069343447685,3.6943806960582735,0.3171723535517231,5.878456198513508,0.6497420687945269,5.817828591704369
2,0.1289548420906067,1.4426764500439166,0.86494220328331,4.681145556926728,2.202686518520117,3.9039059809446335
3,0.11756539517641068,0.40876765614748,1.266328276157379,1.7429577511548997,1.3517294937372208,1.0421170861721039
4,0.11321886649727822,0.3127174223084003,1.292772458076477,1.3398337652683259,1.3471440103054046,0.9280388395786285
5,0.11206312650442124,0.29399738406203685,1.2947554731369018,1.2649180326461793,1.367112598657608,0.9147309390306473
6,0.11230947948992252,0.29997302568517625,1.292763267993927,1.203816759824753,1.376460348367691,0.8229720704555511
7,0.11276140668988228,0.30814513119868936,1.2953081226348877,1.160656887292862,1.3924753303527833,0.7503132995963097
8,0.11076476795971393,0.2921016622334719,1.3103596365451813,1.0598025823831558,1.3763528954982758,0.7320731052160263
9,0.11051655083894729,0.27116023054765537,1.3132234029769898,1.0130085258483887,1.3841296203136444,0.7331668688058853
10,0.10861808478832245,0.24339766425080597,1.321158408164978,0.9754206682443619,1.3830497188568116,0.7188042887449264
11,0.10979993134737015,0.24563958412385545,1.3177313024997712,0.9686760952472687,1.389653976202011,0.7209207332134246
12,0.10804901099205017,0.2175006754421629,1.3290465173721313,0.9184074639081955,1.3838125855922698,0.712645098567009
13,0.10755853471159935,0.20504778091609477,1.3316262576580047,0.9006157916784286,1.3856404500007629,0.7105810298919678
14,0.10833552955091,0.20079073791290283,1.3337235522270203,0.8934680435657502,1.389701810836792,0.7201983171701432
15,0.10719874489307403,0.18161549169378122,1.3368854973316193,0.8649857056140899,1.3857651858329774,0.7110778287649154
16,0.10830185979604721,0.19692965193936834,1.3339799354076385,0.8784946523904801,1.3895694608688354,0.716106842637062
17,0.10620679785311223,0.16035937815567014,1.3432083706855773,0.8412173557281494,1.3870210082530976,0.7183591908216477
18,0.10560894049704075,0.16394841705419821,1.3447779443264007,0.8330097463130951,1.3868996551036834,0.6962634555101395
19,0.10648115314543247,0.15285104226728435,1.345203279018402,0.8306911268234253,1.3895693731307983,0.7047776707410812
20,0.11020391695201397,0.19068963833909947,1.332235514163971,0.8966625746488571,1.4017676825523377,0.7203982775211334
21,0.105223852917552,0.15127659058984136,1.3487498269081115,0.8254084779024125,1.387529070854187,0.7029649976491928
22,0.10509257239103317,0.14933448177744868,1.3483274657726287,0.8255182021856308,1.3876570909023285,0.6976723347902298
23,0.10550338450074195,0.14183593963331076,1.3488211908340455,0.824510945558548,1.3885984432697296,0.6990108532905579
24,0.10475681355595588,0.1425425021227129,1.3499996008872985,0.8231635323762894,1.3881813833713532,0.6942974556684494
25,0.1048021133095026,0.14181694843021977,1.3484549858570098,0.8620198676586152,1.387725571870804,0.6969595557451248
26,0.10414302615821361,0.1605136511883975,1.3496829741001128,0.8878814574480057,1.3863535318374633,0.6933772755861283
27,0.10391796432435513,0.15876394863696625,1.3507361900806427,0.911506279349327,1.3862498395442964,0.693220192193985
28,0.10377616858482361,0.15720792914136017,1.3517441103458405,0.9195933431386948,1.386438668012619,0.6932294622659684
29,0.1035679166764021,0.14439202041912721,1.3522961356639862,0.930048926115036,1.3863350286483764,0.6931487754583359
30,0.10360607597231865,0.15704295087853826,1.3509058310985564,0.9488693883419037,1.3863288657665254,0.6931580044031144
31,0.10352557687461376,0.15424828665598944,1.3530203907489777,0.9435237632989883,1.386296321630478,0.6931757128238678
32,0.10352744390070438,0.15030450084691255,1.3521445271968842,0.9589362661838532,1.3863267889022828,0.6931652040481567
33,0.1033815180659294,0.14862587161475585,1.3534458451271056,0.9577694622278213,1.3863061294555663,0.6931595041751861
34,0.10318063405156136,0.14454433798296304,1.3534019081592559,0.9708722252845764,1.3863166685104371,0.6931463778018951
35,0.10295379206538201,0.1344737231073741,1.354736590385437,0.9619568684101105,1.3862919721603393,0.6931527625322342
36,0.10294450381398201,0.12462387868397491,1.3542856810092927,0.9755415530204773,1.3863039472103118,0.6931536598205567
37,0.10281701999902725,0.12140053457160502,1.3554955179691315,0.9765022932291031,1.386299605846405,0.6931513195037842
38,0.10260254795849323,0.1040733752951628,1.3548383512496949,0.990497593998909,1.3862998597621918,0.6931475542783737
39,0.10405338999629021,0.11512739168096596,1.3517886164188384,1.0285023760795593,1.3866203935146333,0.6932616815567016
40,0.10255097222328186,0.10766544102587795,1.3542745549678803,1.0229852437973022,1.3863025569915772,0.693155528306961
41,0.10237687133252621,0.10816947893800444,1.3532656450271607,1.0465800117254258,1.3862954547405244,0.6931477535963059
42,0.10226160290837288,0.09366070075864581,1.3550738246440888,1.038959308862686,1.38630615067482,0.693145449757576
43,0.10208925275504589,0.09077431060519484,1.3562125914096832,1.0347196137905121,1.386294636487961,0.6931471056938171
44,0.10206255958974361,0.09225624999962566,1.3564718360900878,1.0326785830259324,1.3862950220108032,0.6931483708620071
45,0.10193272744119167,0.08628220798919119,1.3563199939727784,1.0622484288215637,1.3862944374084472,0.6931471741199493
46,0.10187508246302604,0.08461726168790437,1.3555167119503022,1.0780182782411576,1.3862942085266112,0.6931473474502563
47,0.10177930957078933,0.07903443910030501,1.3578267331123353,1.0478116383552551,1.3862945497035981,0.6931471229791641
48,0.10172703482210636,0.08147452630090447,1.3572338707447051,1.0531603000164032,1.386294366836548,0.6931471812725067
49,0.10175113801658153,0.08158588446741487,1.356180579662323,1.0930295779705048,1.3862980647087098,0.6931483486890793
50,0.10167449709773063,0.07683451945553316,1.357435790538788,1.0625082532167434,1.386294358253479,0.6931472080945968
51,0.10072318670153618,0.04972507782465072,1.3593758873939514,1.0410533555746078,1.3862943649291992,0.6931472420692444
52,0.10048112162947655,0.04170339661762614,1.3611957151889802,1.026837708711624,1.3862943649291992,0.6931472420692444
53,0.1003890123218298,0.03878657118812703,1.359955628156662,1.0329763296842576,1.3862943632602691,0.6931471923589706
54,0.10032157284021377,0.03497770248379822,1.3591455280780793,1.0549180550575257,1.3862943334579467,0.6931472364664077
55,0.10023792220652103,0.03446880307236404,1.359900354385376,1.0426981971263884,1.3862943871021272,0.6931472172737122
56,0.10023213461041451,0.03161018320115772,1.3570935449600219,1.0736025651693344,1.3862943649291992,0.6931471835374832
57,0.10017953178286552,0.033126422827184344,1.358027733564377,1.0707821725606919,1.3862943649291992,0.6931471824645996
58,0.1001069840490818,0.03343306343496261,1.358644058227539,1.0703317564725876,1.3862943649291992,0.6931471824645996
59,0.10011519341170788,0.030210846468360728,1.3595247921943665,1.0499520840644836,1.3862943649291992,0.6931471824645996
60,0.10010074879229068,0.031985038361832155,1.3600169036388396,1.0579330422878266,1.3862943649291992,0.6931471824645996
61,0.10008655263483525,0.03340904237843722,1.3594322309494018,1.062988729596138,1.3862943649291992,0.6931471824645996
62,0.10001268100738525,0.029525214749549947,1.3589231567382813,1.084214208960533,1.3862943649291992,0.6931471824645996
63,0.09998023234307767,0.028893078704253186,1.3601357073783875,1.076930953145027,1.3862943649291992,0.6931471824645996
64,0.09993861037492752,0.02692610134010147,1.3596527109146117,1.0760476446151734,1.3862943649291992,0.6931471824645996
65,0.0999883454144001,0.027321694406954974,1.359525765657425,1.0930861424207687,1.3862943649291992,0.6931471824645996
66,0.0999386061578989,0.028541756665934656,1.3595461926460266,1.0974772223234177,1.3862943649291992,0.6931471824645996
67,0.09987811051309109,0.02845964319575887,1.3605540771484375,1.0828968262672425,1.3862943649291992,0.6931471824645996
68,0.09995025111734868,0.027482270783013633,1.3613328757286072,1.0736209802627563,1.3862943649291992,0.6931471824645996
69,0.09988944740593433,0.027001013507215475,1.3606647121906281,1.0965270420312883,1.3862943649291992,0.6931471824645996
70,0.1006416102051735,0.02882727226674524,1.3607911100387573,1.1046551148891448,1.386574981212616,0.6931123218536377
71,0.09998881894350052,0.026554591940836644,1.360166365146637,1.11960180747509,1.3862943348884582,0.6931471797227859
72,0.09989838391542434,0.023264692437978737,1.3606257259845733,1.1020730372667313,1.3862941386699676,0.6931473211050033
73,0.09985418856143952,0.02599228476720708,1.3614031155109405,1.1077076038122178,1.3862943637371063,0.693147162437439
74,0.09982724380493165,0.02623404927393028,1.3610706386566163,1.1323148889541625,1.386294316291809,0.6931472166776657
75,0.09978934498131276,0.024917770721598117,1.361330860376358,1.1190870473384857,1.3862942159175873,0.6931473158597946
76,0.09978762343525886,0.025975954029839442,1.3617641355991363,1.1211960393190383,1.386294293165207,0.6931471908092499
77,0.09979193885624409,0.025242997696151095,1.3620225138664246,1.1165992542505265,1.386294107913971,0.6931472994089126
78,0.09974394735693931,0.023664421546076484,1.361706883907318,1.1243473633527756,1.3862936301231383,0.6931475365161895
79,0.1003096711486578,0.02539682286188511,1.3608433635234833,1.159655240893364,1.3864359333515168,0.6931738208532333
80,0.09978119596838951,0.024042725511418696,1.361118126630783,1.1556583185195923,1.3862754008769989,0.6931561530828476
81,0.10065181370079518,0.028624329556474096,1.360472550868988,1.175328788995743,1.3865417969226836,0.6931387890577316
82,0.09984010015428066,0.025319395846789803,1.3624769973754882,1.1421375019550324,1.3862943871021272,0.6931472543478012
83,0.09976585459709167,0.02448916385888356,1.3609818847179413,1.174506225347519,1.386294317483902,0.6931472338438034
84,0.09976614053547382,0.023943793215951813,1.3617091252803804,1.1626045981645583,1.386294361114502,0.6931472460031509
85,0.0997109010219574,0.021002258115043304,1.3618223905563354,1.1631978163719177,1.3862943222522737,0.6931472104787827
86,0.09967198882997036,0.022505064576122946,1.363287273168564,1.134421091079712,1.3862943072319032,0.6931472264528274
87,0.09972230125963688,0.02370273578324728,1.362230569601059,1.1688785800933839,1.3862941837310792,0.6931472469568253
88,0.09966701146960258,0.021786009479810766,1.363737628221512,1.1486373891830444,1.3862942469120025,0.693147204041481
89,0.0996945902556181,0.021744345873889414,1.3625120742321015,1.1726327613592147,1.3862939746379852,0.693147334575653
90,0.09960547882318496,0.022412802878327524,1.3612773716449738,1.1846854169368743,1.38629367852211,0.6931474858522415
91,0.09992149658501148,0.023850004910419102,1.3621525378227235,1.1759759322404861,1.3863233137130737,0.6931423944234848
92,0.09961504043638707,0.020111142983977287,1.3634135992527008,1.1583574569225312,1.3862963452339172,0.6931461523771286
93,0.09960774344205857,0.020634234514785247,1.3627135076522827,1.1740243264436723,1.386294781446457,0.6931469640731811
94,0.09954890272021294,0.01681894197307224,1.3640360171794892,1.1638432849645615,1.3862932682037354,0.6931477255821228
95,0.10016638033092022,0.02460108307491163,1.3628763060569764,1.182840993285179,1.3863427855968475,0.6931401225328445
96,0.09968388532102108,0.02128992697361906,1.3632651104927063,1.1795748163461686,1.3862949059009553,0.6931468604803085
97,0.0995856261253357,0.021437758322063162,1.3629485533237458,1.1888734518289565,1.3862946286201476,0.6931470185518265
98,0.09956777514517308,0.020638468318455862,1.3622793333530425,1.2049454513788223,1.3862945153713226,0.6931470699310303
99,0.09952905251085759,0.019813367337164323,1.3628044033050537,1.1971203426122665,1.3862943890094757,0.6931471769809723
100,0.09950208388268948,0.021484348336655672,1.3639402675628662,1.1883795343637467,1.386294286966324,0.6931472154855728
